original_index,filename,dataset_source,label,country_code,avg_red,avg_green,avg_blue,brightness,saturation,red_tendency,blue_tendency,processed_successfully,color_cluster,color_name
296,ANONYMOUS-365.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.735304705882353,0.6916447058823529,0.5367098039215686,0.6545530718954248,0.32607254901960786,0.37445618137421666,0.27332111718421476,True,2,Neutral_Colors
297,ANONYMOUS-366.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.2666576470588235,0.32838235294117646,0.43770941176470585,0.3442498039215686,0.6833419607843136,0.25820144346703666,0.42382884265015464,True,1,Cool_Tones
298,ANONYMOUS-367.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.43086117647058825,0.4322521568627451,0.343836862745098,0.4023167320261438,0.40335176470588235,0.35698309746949336,0.28488050209675125,True,4,Dark_Moody
299,ANONYMOUS-368.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.2659764705882353,0.25249176470588236,0.1422870588235294,0.22025176470588237,0.5684650980392156,0.4025333893238381,0.21533969496807442,True,3,Vibrant_Bright
300,ANONYMOUS-369.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.6669713725490196,0.671801568627451,0.5870917647058824,0.6419549019607843,0.3125607843137255,0.34632288768205705,0.3048456405411202,True,2,Neutral_Colors
301,ANONYMOUS-37.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.35842235294117647,0.4655211764705882,0.4715807843137255,0.4318414379084968,0.38148549019607847,0.27666179050602696,0.36400738705569524,True,1,Cool_Tones
302,ANONYMOUS-370.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.5505541176470589,0.47394823529411767,0.37865215686274506,0.4677181699346405,0.5882325490196079,0.39236856770351414,0.2698575847203553,True,0,Warm_Tones
303,ANONYMOUS-371.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.5429011764705882,0.7605160784313726,0.5990650980392156,0.6341607843137255,0.38017764705882356,0.28536448197104114,0.3148858554336787,True,2,Neutral_Colors
304,ANONYMOUS-372.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.2890345098039216,0.33357568627450984,0.2968670588235294,0.3064924183006536,0.468798431372549,0.314346215653289,0.32286468683827957,True,4,Dark_Moody
305,ANONYMOUS-373.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.4606450980392157,0.546493725490196,0.4398623529411765,0.48233372549019604,0.4361717647058823,0.3183444403399478,0.30398181847525174,True,2,Neutral_Colors
306,ANONYMOUS-374.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.8776400000000001,0.8819443137254902,0.8815882352941177,0.8803908496732027,0.09902784313725489,0.3322916815995587,0.3337865607587049,True,5,Balanced_Natural
307,ANONYMOUS-375.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.5645643137254902,0.5494929411764706,0.46248196078431375,0.5255130718954248,0.39417450980392155,0.3581033379980942,0.2933524664849691,True,2,Neutral_Colors
308,ANONYMOUS-376.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.6882792156862745,0.7172309803921568,0.6398066666666666,0.6817722875816994,0.21611098039215687,0.33651454779870205,0.31281527351839483,True,5,Balanced_Natural
309,ANONYMOUS-377.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.11578941176470588,0.21510392156862745,0.24505058823529413,0.1919813071895425,0.670364705882353,0.20104250845609517,0.42547573397796645,True,1,Cool_Tones
310,ANONYMOUS-378.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.8639172549019608,0.9037752941176471,0.868158431372549,0.8786169934640523,0.15420980392156863,0.32775636163508276,0.3293653960202219,True,5,Balanced_Natural
311,ANONYMOUS-379.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.3220423529411765,0.3000011764705882,0.23244705882352942,0.2848301960784314,0.2982286274509804,0.3768818293533609,0.27202966304628196,True,4,Dark_Moody
312,ANONYMOUS-38.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.8175639215686274,0.7687352941176471,0.7167305882352941,0.7676766013071896,0.21117176470588234,0.35499478347249674,0.3112118982580933,True,5,Balanced_Natural
313,ANONYMOUS-380.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.8250854901960785,0.8652650980392156,0.8450623529411765,0.8451376470588235,0.14532705882352942,0.3254243722479597,0.3333035048900357,True,5,Balanced_Natural
314,ANONYMOUS-381.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.928292156862745,0.9410717647058824,0.9435501960784314,0.9376380392156863,0.041816470588235295,0.3300107248309863,0.33543500483146116,True,5,Balanced_Natural
315,ANONYMOUS-382.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.5021168627450981,0.5468537254901961,0.42143882352941175,0.49013647058823534,0.6498117647058823,0.341480758519987,0.28661305725088276,True,0,Warm_Tones
316,ANONYMOUS-383.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.2241372549019608,0.18029686274509804,0.06404313725490196,0.15615908496732026,0.6772192156862745,0.4784368379037494,0.13670461026692557,True,3,Vibrant_Bright
317,ANONYMOUS-384.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.5162196078431373,0.5585411764705882,0.4842494117647059,0.5196700653594771,0.4016498039215686,0.33111988492555194,0.310613171337574,True,2,Neutral_Colors
318,ANONYMOUS-385.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.2551160784313725,0.18598235294117646,0.15271176470588235,0.19793673202614379,0.6253466666666667,0.42962490454234625,0.25717225561660173,True,3,Vibrant_Bright
319,ANONYMOUS-386.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.29141333333333336,0.41301176470588236,0.5329517647058823,0.41245895424836604,0.541943137254902,0.2355087658404028,0.43071060243759296,True,1,Cool_Tones
320,ANONYMOUS-387.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.48191215686274513,0.5003035294117647,0.4006749019607843,0.4609635294117647,0.4434701960784314,0.34848151580538034,0.2897370302700915,True,4,Dark_Moody
321,ANONYMOUS-388.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.2977572549019608,0.27807294117647063,0.18843450980392157,0.2547549019607844,0.5978913725490196,0.38959913104853605,0.24655628056262432,True,4,Dark_Moody
322,ANONYMOUS-389.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.39826627450980395,0.36397882352941174,0.2899258823529412,0.35072366013071893,0.5441211764705882,0.3785182288938786,0.2755498984537513,True,4,Dark_Moody
323,ANONYMOUS-39.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.7468917647058824,0.7770376470588235,0.7437796078431372,0.7559030065359477,0.21104392156862745,0.32935946758970663,0.327987088918785,True,5,Balanced_Natural
324,ANONYMOUS-390.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.9358721568627452,0.790023137254902,0.6609537254901962,0.795616339869281,0.2994913725490196,0.39209508313241564,0.2769146448501151,True,5,Balanced_Natural
325,ANONYMOUS-391.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.7741392156862744,0.7390623529411765,0.6901415686274509,0.7344477124183006,0.2297992156862745,0.3513473917200957,0.31322459209085834,True,5,Balanced_Natural
326,ANONYMOUS-392.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.7045019607843137,0.8471392156862745,0.7995027450980392,0.7837146405228758,0.24041882352941177,0.2996420825962046,0.34004826234387553,True,5,Balanced_Natural
327,ANONYMOUS-393.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.7885549019607844,0.7894070588235295,0.7658850980392157,0.7812823529411764,0.2820725490196078,0.3364360155481202,0.32676397053810896,True,5,Balanced_Natural
328,ANONYMOUS-394.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.7662592156862744,0.7637835294117647,0.7252180392156863,0.7517535947712418,0.21485529411764706,0.3397650867034252,0.3215671210587952,True,5,Balanced_Natural
329,ANONYMOUS-395.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.9158513725490196,0.9252952941176471,0.90018,0.9137755555555556,0.05395725490196079,0.3340904422646616,0.3283737332628241,True,5,Balanced_Natural
330,ANONYMOUS-396.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.7749188235294118,0.770675294117647,0.6645898039215686,0.7367279738562091,0.2162121568627451,0.35061266411112385,0.30069420772714867,True,5,Balanced_Natural
331,ANONYMOUS-397.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.8605992156862745,0.8553180392156863,0.8546282352941177,0.8568484967320261,0.11451333333333334,0.3347923171078804,0.33246947236847196,True,5,Balanced_Natural
332,ANONYMOUS-398.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.5852388235294117,0.5938745098039215,0.5449945098039216,0.5747026143790849,0.09317058823529413,0.3394442444042504,0.3161021486394262,True,2,Neutral_Colors
333,ANONYMOUS-399.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.6185701960784313,0.591801568627451,0.49548117647058826,0.5686176470588236,0.34853372549019607,0.3626161543770999,0.2904593204086813,True,2,Neutral_Colors
334,ANONYMOUS-4.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.6766858823529411,0.5786839215686275,0.7410894117647059,0.6654864052287581,0.3295882352941176,0.3389428334389991,0.3712016928471373,True,2,Neutral_Colors
335,ANONYMOUS-40.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.8970533333333334,0.8898196078431373,0.8860039215686275,0.890958954248366,0.1464372549019608,0.335613290018438,0.3314793892821889,True,5,Balanced_Natural
336,ANONYMOUS-400.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.17112549019607842,0.15733960784313725,0.21516823529411763,0.1812111111111111,0.6250125490196078,0.314780505393782,0.3957958909158625,True,4,Dark_Moody
337,ANONYMOUS-401.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.9356435294117648,0.9375709803921569,0.8964309803921569,0.9232151633986928,0.06184509803921569,0.3378205603941626,0.3236625986620746,True,5,Balanced_Natural
338,ANONYMOUS-402.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.2230921568627451,0.30818156862745094,0.33219333333333334,0.2878223529411765,0.6491811764705883,0.2583675847450651,0.3847198862062657,True,1,Cool_Tones
339,ANONYMOUS-403.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.388141568627451,0.47188392156862746,0.37717960784313725,0.41240169934640525,0.4523086274509804,0.31372426085079647,0.30486400644234607,True,4,Dark_Moody
340,ANONYMOUS-404.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.6454117647058824,0.5996792156862746,0.26034352941176475,0.501811503267974,0.6765917647058823,0.4287209651311767,0.1729356905136864,True,0,Warm_Tones
341,ANONYMOUS-405.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.47032745098039214,0.44692313725490196,0.2532211764705882,0.3901572549019608,0.5666823529411764,0.40182690718017394,0.21634093855589875,True,0,Warm_Tones
342,ANONYMOUS-406.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.2878070588235294,0.29369882352941173,0.270261568627451,0.2839224836601307,0.6035419607843138,0.33789354195058674,0.3172946454125858,True,4,Dark_Moody
343,ANONYMOUS-407.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.782772156862745,0.758332156862745,0.6828372549019608,0.7413138562091502,0.23143254901960786,0.351974987081545,0.3070390686048098,True,5,Balanced_Natural
344,ANONYMOUS-408.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.8839105882352941,0.8459192156862745,0.7732113725490196,0.8343470588235293,0.20968941176470587,0.35313451628755665,0.3089086471724122,True,5,Balanced_Natural
345,ANONYMOUS-409.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.36858313725490194,0.34669490196078434,0.349258431372549,0.3548454901960785,0.1527850980392157,0.3462378238797293,0.32808467622991044,True,4,Dark_Moody
346,ANONYMOUS-41.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.5202513725490195,0.4063349019607843,0.3689411764705882,0.43184248366013067,0.487298431372549,0.4015746409546768,0.2847804509359804,True,0,Warm_Tones
347,ANONYMOUS-410.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.5762666666666667,0.7344203921568627,0.7854929411764706,0.6987266666666666,0.3944356862745098,0.2749126466973352,0.3747257231968378,True,2,Neutral_Colors
348,ANONYMOUS-411.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.6895756862745098,0.2817262745098039,0.10356117647058824,0.35828771241830065,0.8574756862745098,0.6415468358965057,0.0963481549724725,True,3,Vibrant_Bright
349,ANONYMOUS-412.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.6799466666666667,0.701041568627451,0.5777129411764705,0.6529003921568628,0.264981568627451,0.34714142600886455,0.29494680105857607,True,2,Neutral_Colors
350,ANONYMOUS-413.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.7964266666666666,0.7583901960784314,0.7117654901960785,0.7555274509803921,0.17335529411764705,0.35137762113764887,0.314025729198299,True,5,Balanced_Natural
351,ANONYMOUS-414.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.49718117647058824,0.49279215686274513,0.33919372549019605,0.4430556862745098,0.6240960784313725,0.37405441183310734,0.2551925042424075,True,0,Warm_Tones
352,ANONYMOUS-415.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.706204705882353,0.6744654901960784,0.641816862745098,0.6741623529411763,0.22754,0.34917620541757294,0.31734024828727025,True,2,Neutral_Colors
353,ANONYMOUS-416.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.6959439215686275,0.730735294117647,0.6401709803921568,0.6889500653594771,0.3567423529411765,0.33671699389345794,0.309732496275878,True,2,Neutral_Colors
354,ANONYMOUS-417.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.4707219607843137,0.18718823529411763,0.24564941176470587,0.30118653594771244,0.6129392156862745,0.520963349551017,0.27186821739726824,True,3,Vibrant_Bright
355,ANONYMOUS-418.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.3407294117647059,0.3560725490196079,0.2160670588235294,0.3042896732026144,0.5640698039215686,0.3732507415580136,0.23668983993619258,True,4,Dark_Moody
356,ANONYMOUS-419.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.2391470588235294,0.30653019607843135,0.3332058823529412,0.292961045751634,0.35163176470588237,0.2721030550972042,0.37912378688921744,True,1,Cool_Tones
357,ANONYMOUS-42.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.6373364705882353,0.379198431372549,0.3497843137254902,0.45543973856209147,0.496183137254902,0.4664620074205038,0.2560046391100206,True,0,Warm_Tones
358,ANONYMOUS-420.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.27370156862745093,0.25534078431372553,0.27985803921568625,0.26963346405228755,0.5928207843137254,0.33836209367578207,0.3459729973630902,True,4,Dark_Moody
359,ANONYMOUS-421.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.40178313725490195,0.36965960784313723,0.3270341176470588,0.36615895424836603,0.33390980392156866,0.36576352685965396,0.2977157107470514,True,4,Dark_Moody
360,ANONYMOUS-422.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.4829541176470588,0.3741345098039216,0.24987098039215688,0.3689865359477124,0.6462752941176471,0.43628844082182217,0.22572707521997484,True,3,Vibrant_Bright
361,ANONYMOUS-423.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.6798050980392157,0.6509803921568628,0.6522749019607843,0.6610201307189543,0.19777058823529411,0.34280587617099967,0.3289232015410991,True,2,Neutral_Colors
362,ANONYMOUS-424.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.45925019607843137,0.4530113725490196,0.39492941176470586,0.43573032679738555,0.37295921568627455,0.35132574477748607,0.3021204365453859,True,4,Dark_Moody
363,ANONYMOUS-425.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.3086478431372549,0.5757180392156862,0.3496686274509804,0.4113448366013072,0.7297980392156863,0.25011261076781865,0.2833537808863701,True,1,Cool_Tones
364,ANONYMOUS-426.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.35103529411764706,0.38706313725490193,0.43419529411764707,0.39076457516339863,0.523363137254902,0.299442867467361,0.37038065997958664,True,1,Cool_Tones
365,ANONYMOUS-427.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.14330823529411763,0.21087215686274507,0.13566823529411765,0.16328287581699344,0.42141411764705883,0.2925555665722306,0.27695894350291017,True,4,Dark_Moody
366,ANONYMOUS-428.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.5790466666666667,0.5647290196078432,0.5093376470588236,0.5510377777777778,0.2979760784313726,0.35027623618693043,0.3081079371151523,True,2,Neutral_Colors
367,ANONYMOUS-429.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.5848996078431373,0.48910039215686274,0.5074309803921568,0.527143660130719,0.29238313725490195,0.3698544199783391,0.32086804028480964,True,2,Neutral_Colors
368,ANONYMOUS-43.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.4725850980392157,0.6405152941176471,0.6803098039215687,0.5978033986928105,0.46454392156862745,0.2635118477416643,0.37933843917623045,True,1,Cool_Tones
369,ANONYMOUS-430.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.36190392156862744,0.29678784313725487,0.15658666666666668,0.27175947712418297,0.5845458823529411,0.44390169510268473,0.1920650278188032,True,3,Vibrant_Bright
370,ANONYMOUS-431.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.42691686274509805,0.5001349019607844,0.5086129411764706,0.4785549019607844,0.5279043137254902,0.297365090630703,0.35426975729275334,True,1,Cool_Tones
371,ANONYMOUS-432.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.798696862745098,0.7734168627450981,0.6301792156862744,0.7340976470588236,0.26926196078431375,0.3626658766170115,0.28614673268802215,True,5,Balanced_Natural
372,ANONYMOUS-433.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.7996956862745098,0.7907149019607843,0.7436035294117647,0.778004705882353,0.1754419607843137,0.3426266094971527,0.31859413582607715,True,5,Balanced_Natural
373,ANONYMOUS-434.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.7179474509803923,0.7511466666666666,0.7390933333333333,0.7360624836601307,0.1482886274509804,0.3251296105011498,0.334705732658456,True,5,Balanced_Natural
374,ANONYMOUS-435.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.6902247058823529,0.6063121568627451,0.5201258823529412,0.6055542483660131,0.4623470588235294,0.3799408160947825,0.28630828559022725,True,2,Neutral_Colors
375,ANONYMOUS-436.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.36224901960784317,0.30566392156862743,0.16838823529411764,0.2787670588235294,0.4978858823529412,0.43315565808596584,0.20134855561988324,True,3,Vibrant_Bright
376,ANONYMOUS-437.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.8077066666666667,0.7735537254901961,0.6003074509803921,0.7271892810457516,0.31528431372549015,0.3702412001379363,0.2751723617931333,True,5,Balanced_Natural
377,ANONYMOUS-438.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.8623200000000001,0.837535294117647,0.735570980392157,0.8118087581699346,0.20756313725490197,0.3540733936198384,0.30202954039767443,True,5,Balanced_Natural
378,ANONYMOUS-439.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.5235827450980391,0.5207772549019608,0.4792572549019608,0.5078724183006535,0.5495011764705883,0.3436443107802813,0.3145520561728891,True,2,Neutral_Colors
379,ANONYMOUS-44.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.15626039215686274,0.07891176470588235,0.055984313725490197,0.0970521568627451,0.7087976470588235,0.5366868720255215,0.19228190714936216,True,3,Vibrant_Bright
380,ANONYMOUS-440.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.7428921568627451,0.8427149019607844,0.6872450980392157,0.7576173856209151,0.3005494117647059,0.3268544448723519,0.3023710950987396,True,5,Balanced_Natural
381,ANONYMOUS-441.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.3783843137254902,0.44995843137254904,0.43316627450980394,0.4205030065359477,0.2747309803921569,0.29994554767239656,0.34337125173564564,True,4,Dark_Moody
382,ANONYMOUS-442.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.3092462745098039,0.47213607843137256,0.5134090196078431,0.43159712418300655,0.5030090196078432,0.23883850497280878,0.3965184152244502,True,1,Cool_Tones
383,ANONYMOUS-443.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.7469113725490196,0.767413725490196,0.6260921568627451,0.7134724183006537,0.392141568627451,0.3489558037726747,0.29250925861283233,True,2,Neutral_Colors
384,ANONYMOUS-444.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.3370470588235294,0.17927529411764706,0.10526392156862746,0.20719542483660133,0.612035294117647,0.5422360988476339,0.1693469700640842,True,3,Vibrant_Bright
385,ANONYMOUS-445.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.9362839215686274,0.9392972549019608,0.9391541176470588,0.9382450980392157,0.011932549019607844,0.33263646172656114,0.3336561650943081,True,5,Balanced_Natural
386,ANONYMOUS-446.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.2657807843137255,0.31412392156862745,0.23984392156862747,0.2732495424836601,0.5588572549019608,0.32422190314398003,0.2925819220124863,True,4,Dark_Moody
387,ANONYMOUS-447.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.4641635294117647,0.4622949019607843,0.4534192156862745,0.45995921568627446,0.04780431372549019,0.3363799638476308,0.32859354455025896,True,2,Neutral_Colors
388,ANONYMOUS-448.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.42715607843137254,0.27746039215686275,0.16348235294117647,0.28936627450980396,0.6398305882352942,0.49205870897968246,0.1883220667831844,True,3,Vibrant_Bright
389,ANONYMOUS-449.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.3799003921568628,0.39000823529411766,0.3432105882352941,0.37103973856209155,0.18577960784313727,0.34129322853295047,0.3083320052935106,True,4,Dark_Moody
390,ANONYMOUS-45.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.9219372549019608,0.8155325490196079,0.8482894117647058,0.8619197385620915,0.14574,0.3565439862942874,0.3280619009522371,True,5,Balanced_Natural
391,ANONYMOUS-450.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.7791721568627451,0.7798933333333333,0.7633458823529412,0.7741371241830065,0.26820352941176473,0.33550120817154705,0.32868662403615795,True,5,Balanced_Natural
392,ANONYMOUS-451.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.5245870588235294,0.43040784313725494,0.2641501960784314,0.4063816993464053,0.5899466666666666,0.4302905612930529,0.216668204494335,True,0,Warm_Tones
393,ANONYMOUS-452.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.36886862745098037,0.5026960784313725,0.4060843137254902,0.42588300653594774,0.4380588235294118,0.2887086618322907,0.31783689390161174,True,1,Cool_Tones
394,ANONYMOUS-453.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.07454705882352941,0.09162078431372549,0.08214549019607843,0.08277111111111111,0.15467254901960784,0.30021246789430633,0.3308125193313251,True,4,Dark_Moody
395,ANONYMOUS-454.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.542778431372549,0.2655478431372549,0.21174823529411765,0.34002483660130717,0.6926317647058824,0.5320963263561554,0.20758094205675012,True,3,Vibrant_Bright
396,ANONYMOUS-455.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.7146094117647059,0.7614882352941176,0.6603427450980393,0.7121467973856209,0.1613454901960784,0.3344858484712589,0.30908535451627084,True,5,Balanced_Natural
397,ANONYMOUS-456.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.6333764705882353,0.4121172549019608,0.3524227450980392,0.4659721568627451,0.574153725490196,0.45308573926164203,0.2521055445066738,True,0,Warm_Tones
398,ANONYMOUS-457.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.900678431372549,0.6837670588235294,0.5040929411764706,0.696179477124183,0.4816537254901961,0.4312479897880788,0.24136146706370307,True,0,Warm_Tones
399,ANONYMOUS-458.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.6078513725490197,0.5887047058823529,0.46189137254901963,0.5528158169934642,0.34978549019607846,0.36651809840076016,0.278508127446453,True,2,Neutral_Colors
400,ANONYMOUS-459.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.20413372549019607,0.31130313725490194,0.2638286274509804,0.2597551633986928,0.39057607843137254,0.2619562473921239,0.33856021113469925,True,4,Dark_Moody
401,ANONYMOUS-46.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.4995364705882353,0.4448486274509804,0.1528466666666667,0.3657439215686275,0.7543552941176471,0.45526937096354214,0.13930195267878082,True,3,Vibrant_Bright
402,ANONYMOUS-460.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.9563850980392157,0.9045850980392156,0.7258282352941177,0.8622661437908498,0.24877999999999997,0.3697175306443299,0.2805892975277929,True,5,Balanced_Natural
403,ANONYMOUS-461.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.576018431372549,0.6099752941176471,0.5752235294117647,0.5870724183006536,0.3040949019607843,0.3270568140940678,0.3266054776634057,True,2,Neutral_Colors
404,ANONYMOUS-462.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.32187490196078433,0.3784196078431373,0.3080592156862745,0.336117908496732,0.3157141176470588,0.31920800669061167,0.3055067903177786,True,4,Dark_Moody
405,ANONYMOUS-463.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.4776654901960784,0.522983137254902,0.49327803921568625,0.4979755555555556,0.526658431372549,0.31973803073201784,0.3301887033903825,True,2,Neutral_Colors
406,ANONYMOUS-464.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.7557278431372549,0.75186,0.6938211764705882,0.7338030065359478,0.16018705882352943,0.34329263354215106,0.3151712630953613,True,5,Balanced_Natural
407,ANONYMOUS-465.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.5529992156862745,0.21330666666666667,0.047649411764705885,0.271318431372549,0.8938517647058823,0.6793966944941954,0.05854050408979178,True,3,Vibrant_Bright
408,ANONYMOUS-466.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.947529411764706,0.9380705882352941,0.9398129411764706,0.9418043137254903,0.03282941176470588,0.3353595018258334,0.3326284079936064,True,5,Balanced_Natural
409,ANONYMOUS-467.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.53108,0.45727647058823534,0.47978313725490196,0.48937986928104577,0.25752509803921564,0.36173646935644393,0.32679644898573923,True,2,Neutral_Colors
410,ANONYMOUS-468.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.4849149019607843,0.4768521568627451,0.35763098039215685,0.4397993464052288,0.3740647058823529,0.36752709949602574,0.2710559654528396,True,4,Dark_Moody
411,ANONYMOUS-469.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.8926160784313725,0.6011313725490196,0.2724290196078431,0.5887254901960784,0.69828,0.5053943294464524,0.15424781718968997,True,0,Warm_Tones
412,ANONYMOUS-47.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.698604705882353,0.594746274509804,0.35373960784313724,0.5490301960784314,0.5198007843137256,0.4241444196985082,0.21476620387706333,True,0,Warm_Tones
413,ANONYMOUS-470.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.464641568627451,0.6144494117647058,0.4218019607843137,0.5002976470588235,0.525723137254902,0.30957655026793124,0.2810338220525334,True,2,Neutral_Colors
414,ANONYMOUS-471.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.397481568627451,0.4276423529411765,0.3941607843137255,0.4064282352941177,0.3794470588235294,0.3259954305293918,0.32327188157142017,True,4,Dark_Moody
415,ANONYMOUS-472.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.20749098039215688,0.24946745098039214,0.24324039215686274,0.23339960784313726,0.6408356862745097,0.29633109495269855,0.34738710862677824,True,4,Dark_Moody
416,ANONYMOUS-473.jpg,anonymous,ANONYMOUS,ANONYMOUS,0.9098874509803921,0.9095929411764706,0.7318647058823529,0.8504483660130718,0.21212823529411765,0.35663034963373547,0.2868543418883124,True,5,Balanced_Natural
